time,latitude,longitude,depth,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
,-5.560694,-81.054722,,,,,,,,,,,,,,,,,,
,-5.562083,-81.053889,,,,,,,,,,,,,,,,,,
,-5.56375,-81.053056,,,,,,,,,,,,,,,,,,
,-5.565139,-81.052222,,,,,,,,,,,,,,,,,,
,-5.56625,-81.051944,,,,,,,,,,,,,,,,,,
,-5.567083,-81.0525,,,,,,,,,,,,,,,,,,
,-5.567639,-81.0525,,,,,,,,,,,,,,,,,,
,-5.568472,-81.052778,,,,,,,,,,,,,,,,,,
,-5.56875,-81.0525,,,,,,,,,,,,,,,,,,
,-5.569583,-81.051111,,,,,,,,,,,,,,,,,,
,-5.570972,-81.050278,,,,,,,,,,,,,,,,,,
,-5.572361,-81.049167,,,,,,,,,,,,,,,,,,
,-5.57375,-81.048056,,,,,,,,,,,,,,,,,,
,-5.575139,-81.046944,,,,,,,,,,,,,,,,,,
,-5.576528,-81.046111,,,,,,,,,,,,,,,,,,
,-5.577917,-81.045,,,,,,,,,,,,,,,,,,
,-5.579583,-81.043611,,,,,,,,,,,,,,,,,,
,-5.580972,-81.042222,,,,,,,,,,,,,,,,,,
,-5.582639,-81.041111,,,,,,,,,,,,,,,,,,
,-5.584306,-81.039722,,,,,,,,,,,,,,,,,,
,-5.585972,-81.038889,,,,,,,,,,,,,,,,,,
,-5.587639,-81.037778,,,,,,,,,,,,,,,,,,
,-5.589583,-81.036667,,,,,,,,,,,,,,,,,,
,-5.59125,-81.035556,,,,,,,,,,,,,,,,,,
,-5.592917,-81.034444,,,,,,,,,,,,,,,,,,
,-5.594306,-81.033889,,,,,,,,,,,,,,,,,,
,-5.82625,-81.321389,,,,,,,,,,,,,,,,,,
,-5.826806,-81.320833,,,,,,,,,,,,,,,,,,
,-5.827083,-81.320278,,,,,,,,,,,,,,,,,,
,-5.826806,-81.320556,,,,,,,,,,,,,,,,,,
,-5.82625,-81.320278,,,,,,,,,,,,,,,,,,
,-5.825694,-81.320556,,,,,,,,,,,,,,,,,,
,-5.824583,-81.320278,,,,,,,,,,,,,,,,,,
,-5.824028,-81.319444,,,,,,,,,,,,,,,,,,
,-8.984583,-78.728056,,,,,,,,,,,,,,,,,,
,-8.984306,-78.728333,,,,,,,,,,,,,,,,,,
,-8.984306,-78.728333,,,,,,,,,,,,,,,,,,
,-8.984306,-78.728333,,,,,,,,,,,,,,,,,,
,-8.984306,-78.728333,,,,,,,,,,,,,,,,,,
,-8.984306,-78.728333,,,,,,,,,,,,,,,,,,
,-8.984306,-78.728333,,,,,,,,,,,,,,,,,,
,-8.984306,-78.728333,,,,,,,,,,,,,,,,,,
,-8.984861,-78.728056,,,,,,,,,,,,,,,,,,
,-8.985694,-78.727778,,,,,,,,,,,,,,,,,,
,-8.986806,-78.727222,,,,,,,,,,,,,,,,,,
,-8.987917,-78.727222,,,,,,,,,,,,,,,,,,
,-8.988472,-78.726944,,,,,,,,,,,,,,,,,,
,-8.989306,-78.7275,,,,,,,,,,,,,,,,,,
,-9.106528,-78.685833,,,,,,,,,,,,,,,,,,
,-9.108194,-78.685556,,,,,,,,,,,,,,,,,,
,-9.109583,-78.685,,,,,,,,,,,,,,,,,,
,-9.110139,-78.684722,,,,,,,,,,,,,,,,,,
,-9.110972,-78.684167,,,,,,,,,,,,,,,,,,
,-9.111528,-78.683889,,,,,,,,,,,,,,,,,,
,-9.112083,-78.683611,,,,,,,,,,,,,,,,,,
,-9.112083,-78.683889,,,,,,,,,,,,,,,,,,
,-9.094306,-78.686944,,,,,,,,,,,,,,,,,,
,-9.092083,-78.688333,,,,,,,,,,,,,,,,,,
,-9.094028,-78.687222,,,,,,,,,,,,,,,,,,
,-9.095972,-78.686389,,,,,,,,,,,,,,,,,,
,-9.097639,-78.685556,,,,,,,,,,,,,,,,,,
,-9.09875,-78.685,,,,,,,,,,,,,,,,,,
,-9.099861,-78.684167,,,,,,,,,,,,,,,,,,
,-9.100417,-78.683889,,,,,,,,,,,,,,,,,,
,-9.10125,-78.683889,,,,,,,,,,,,,,,,,,
,-9.092083,-78.689444,,,,,,,,,,,,,,,,,,
,-9.092639,-78.688333,,,,,,,,,,,,,,,,,,
,-9.093194,-78.688333,,,,,,,,,,,,,,,,,,
,-9.093472,-78.688056,,,,,,,,,,,,,,,,,,
,-9.093472,-78.688333,,,,,,,,,,,,,,,,,,
,-9.09375,-78.688611,,,,,,,,,,,,,,,,,,
,-9.118472,-78.696667,,,,,,,,,,,,,,,,,,
,-9.119306,-78.696389,,,,,,,,,,,,,,,,,,
,-9.120417,-78.696111,,,,,,,,,,,,,,,,,,
,-9.120972,-78.695833,,,,,,,,,,,,,,,,,,
,-9.120972,-78.695833,,,,,,,,,,,,,,,,,,
,-9.120972,-78.696111,,,,,,,,,,,,,,,,,,
,-9.120972,-78.696389,,,,,,,,,,,,,,,,,,
,-9.120972,-78.696944,,,,,,,,,,,,,,,,,,
,-9.207083,-78.680556,,,,,,,,,,,,,,,,,,
,-9.208194,-78.68,,,,,,,,,,,,,,,,,,
,-9.209306,-78.679167,,,,,,,,,,,,,,,,,,
,-9.210139,-78.678333,,,,,,,,,,,,,,,,,,
,-9.210972,-78.677778,,,,,,,,,,,,,,,,,,
,-9.21125,-78.6775,,,,,,,,,,,,,,,,,,
,-9.211806,-78.677778,,,,,,,,,,,,,,,,,,
,-9.212639,-78.677778,,,,,,,,,,,,,,,,,,
,-9.213472,-78.677778,,,,,,,,,,,,,,,,,,
,-9.21375,-78.677222,,,,,,,,,,,,,,,,,,
,-9.137639,-78.771389,,,,,,,,,,,,,,,,,,
,-9.137917,-78.771389,,,,,,,,,,,,,,,,,,
,-9.138194,-78.771111,,,,,,,,,,,,,,,,,,
,-9.137917,-78.771389,,,,,,,,,,,,,,,,,,
,-9.137361,-78.771944,,,,,,,,,,,,,,,,,,
,-9.136806,-78.771944,,,,,,,,,,,,,,,,,,
,-9.13625,-78.772222,,,,,,,,,,,,,,,,,,
,-9.059028,-78.771944,,,,,,,,,,,,,,,,,,
,-9.060139,-78.771667,,,,,,,,,,,,,,,,,,
,-9.060972,-78.771111,,,,,,,,,,,,,,,,,,
,-9.061806,-78.770556,,,,,,,,,,,,,,,,,,
,-9.062361,-78.770278,,,,,,,,,,,,,,,,,,
,-9.062361,-78.769722,,,,,,,,,,,,,,,,,,
,-9.062361,-78.769722,,,,,,,,,,,,,,,,,,
,-9.062639,-78.769722,,,,,,,,,,,,,,,,,,
,-9.106528,-78.776944,,,,,,,,,,,,,,,,,,
,-9.107361,-78.776389,,,,,,,,,,,,,,,,,,
,-9.108194,-78.775833,,,,,,,,,,,,,,,,,,
,-9.10875,-78.775278,,,,,,,,,,,,,,,,,,
,-9.10875,-78.774722,,,,,,,,,,,,,,,,,,
,-9.10875,-78.774167,,,,,,,,,,,,,,,,,,
,-9.10875,-78.773889,,,,,,,,,,,,,,,,,,
,-9.109306,-78.773611,,,,,,,,,,,,,,,,,,
,-8.884028,-78.741111,,,,,,,,,,,,,,,,,,
,-8.884028,-78.741111,,,,,,,,,,,,,,,,,,
,-8.884028,-78.741111,,,,,,,,,,,,,,,,,,
,-8.884028,-78.741111,,,,,,,,,,,,,,,,,,
,-8.884028,-78.741111,,,,,,,,,,,,,,,,,,
,-8.885417,-78.740833,,,,,,,,,,,,,,,,,,
,-8.886528,-78.740556,,,,,,,,,,,,,,,,,,
,-8.887639,-78.740278,,,,,,,,,,,,,,,,,,
,-8.888194,-78.74,,,,,,,,,,,,,,,,,,
,-8.889028,-78.740278,,,,,,,,,,,,,,,,,,
,-8.890972,-78.741667,,,,,,,,,,,,,,,,,,
,-8.927639,-78.750833,,,,,,,,,,,,,,,,,,
,-8.930417,-78.750833,,,,,,,,,,,,,,,,,,
,-8.932917,-78.750556,,,,,,,,,,,,,,,,,,
,-8.935139,-78.750278,,,,,,,,,,,,,,,,,,
,-8.93625,-78.75,,,,,,,,,,,,,,,,,,
,-8.937639,-78.75,,,,,,,,,,,,,,,,,,
,-8.93875,-78.75,,,,,,,,,,,,,,,,,,
,-9.09375,-78.726389,,,,,,,,,,,,,,,,,,
,-9.095694,-78.726389,,,,,,,,,,,,,,,,,,
,-9.098194,-78.725556,,,,,,,,,,,,,,,,,,
,-9.100139,-78.724444,,,,,,,,,,,,,,,,,,
,-9.10125,-78.723611,,,,,,,,,,,,,,,,,,
,-9.102361,-78.722778,,,,,,,,,,,,,,,,,,
,-9.102917,-78.722222,,,,,,,,,,,,,,,,,,
,-9.102917,-78.722222,,,,,,,,,,,,,,,,,,
,-9.103194,-78.7225,,,,,,,,,,,,,,,,,,
,-9.123194,-78.730833,,,,,,,,,,,,,,,,,,
,-9.125694,-78.729722,,,,,,,,,,,,,,,,,,
,-9.127917,-78.728889,,,,,,,,,,,,,,,,,,
,-9.129028,-78.728056,,,,,,,,,,,,,,,,,,
,-9.130139,-78.7275,,,,,,,,,,,,,,,,,,
,-9.130417,-78.7275,,,,,,,,,,,,,,,,,,
,-9.24125,-78.626944,,,,,,,,,,,,,,,,,,
,-9.242361,-78.626389,,,,,,,,,,,,,,,,,,
,-9.243472,-78.626111,,,,,,,,,,,,,,,,,,
,-9.244861,-78.625556,,,,,,,,,,,,,,,,,,
,-9.245972,-78.625278,,,,,,,,,,,,,,,,,,
,-9.246528,-78.625278,,,,,,,,,,,,,,,,,,
,-9.24625,-78.625556,,,,,,,,,,,,,,,,,,
,-9.24625,-78.625278,,,,,,,,,,,,,,,,,,
,-9.245694,-78.625278,,,,,,,,,,,,,,,,,,
,-9.247917,-78.6175,,,,,,,,,,,,,,,,,,
,-9.249583,-78.617222,,,,,,,,,,,,,,,,,,
,-9.251528,-78.616944,,,,,,,,,,,,,,,,,,
,-9.253194,-78.616667,,,,,,,,,,,,,,,,,,
,-9.25375,-78.616667,,,,,,,,,,,,,,,,,,
,-9.254028,-78.616667,,,,,,,,,,,,,,,,,,
,-9.25375,-78.616944,,,,,,,,,,,,,,,,,,
,-9.253472,-78.6175,,,,,,,,,,,,,,,,,,
,-8.94875,-78.762222,,,,,,,,,,,,,,,,,,
,-8.949583,-78.761944,,,,,,,,,,,,,,,,,,
,-8.950417,-78.761667,,,,,,,,,,,,,,,,,,
,-8.950139,-78.761389,,,,,,,,,,,,,,,,,,
,-8.950139,-78.761389,,,,,,,,,,,,,,,,,,
,-8.949861,-78.761111,,,,,,,,,,,,,,,,,,
,-8.949583,-78.760833,,,,,,,,,,,,,,,,,,
,-8.949306,-78.761389,,,,,,,,,,,,,,,,,,
,-8.962361,-78.740833,,,,,,,,,,,,,,,,,,
,-8.965139,-78.739444,,,,,,,,,,,,,,,,,,
,-8.967639,-78.738333,,,,,,,,,,,,,,,,,,
,-8.970417,-78.737778,,,,,,,,,,,,,,,,,,
,-8.971528,-78.737222,,,,,,,,,,,,,,,,,,
,-8.973194,-78.736667,,,,,,,,,,,,,,,,,,
,-8.974306,-78.736111,,,,,,,,,,,,,,,,,,
,-8.975139,-78.736389,,,,,,,,,,,,,,,,,,
,-8.860139,-78.768889,,,,,,,,,,,,,,,,,,
,-8.860972,-78.768056,,,,,,,,,,,,,,,,,,
,-8.861806,-78.7675,,,,,,,,,,,,,,,,,,
,-8.862361,-78.767222,,,,,,,,,,,,,,,,,,
,-8.862917,-78.767222,,,,,,,,,,,,,,,,,,
,-8.862917,-78.766944,,,,,,,,,,,,,,,,,,
,-8.863194,-78.766944,,,,,,,,,,,,,,,,,,
,-8.863194,-78.766667,,,,,,,,,,,,,,,,,,
,-8.863472,-78.766667,,,,,,,,,,,,,,,,,,
,-8.863472,-78.766667,,,,,,,,,,,,,,,,,,
,-8.86375,-78.766667,,,,,,,,,,,,,,,,,,
,-8.89875,-78.744444,,,,,,,,,,,,,,,,,,
,-8.900417,-78.744167,,,,,,,,,,,,,,,,,,
,-8.90125,-78.743889,,,,,,,,,,,,,,,,,,
,-8.902083,-78.743611,,,,,,,,,,,,,,,,,,
,-8.902917,-78.743611,,,,,,,,,,,,,,,,,,
,-8.903472,-78.743333,,,,,,,,,,,,,,,,,,
,-8.904306,-78.743889,,,,,,,,,,,,,,,,,,
,-9.0907,-78.688899,,,,,,,,,,,,,,,,,,
,-9.0925,-78.6881,,,,,,,,,,,,,,,,,,
,-9.0943,-78.6872,,,,,,,,,,,,,,,,,,
,-9.096,-78.685999,,,,,,,,,,,,,,,,,,
,-9.0976,-78.685299,,,,,,,,,,,,,,,,,,
,-9.0988,-78.6848,,,,,,,,,,,,,,,,,,
,-9.0999,-78.6845,,,,,,,,,,,,,,,,,,
,-9.1005,-78.6841,,,,,,,,,,,,,,,,,,
,-9.1012,-78.683699,,,,,,,,,,,,,,,,,,
,-9.1018,-78.6834,,,,,,,,,,,,,,,,,,
,-9.102,-78.683699,,,,,,,,,,,,,,,,,,
,-9.0926,-78.6956,,,,,,,,,,,,,,,,,,
,-9.0928,-78.6952,,,,,,,,,,,,,,,,,,
,-9.0929,-78.6951,,,,,,,,,,,,,,,,,,
,-9.093,-78.694799,,,,,,,,,,,,,,,,,,
,-9.0932,-78.695,,,,,,,,,,,,,,,,,,
,-9.093,-78.6952,,,,,,,,,,,,,,,,,,
,-9.0928,-78.6963,,,,,,,,,,,,,,,,,,
,-9.008,-78.7651,,,,,,,,,,,,,,,,,,
,-9.0088,-78.764099,,,,,,,,,,,,,,,,,,
,-9.0098,-78.7631,,,,,,,,,,,,,,,,,,
,-9.0107,-78.762099,,,,,,,,,,,,,,,,,,
,-9.0112,-78.7617,,,,,,,,,,,,,,,,,,
,-9.0113,-78.761599,,,,,,,,,,,,,,,,,,
,-9.0113,-78.761399,,,,,,,,,,,,,,,,,,
,-9.0115,-78.761199,,,,,,,,,,,,,,,,,,
,-8.8977,-78.756899,,,,,,,,,,,,,,,,,,
,-8.8993,-78.7563,,,,,,,,,,,,,,,,,,
,-8.9004,-78.755999,,,,,,,,,,,,,,,,,,
,-8.9016,-78.755499,,,,,,,,,,,,,,,,,,
,-8.9028,-78.755,,,,,,,,,,,,,,,,,,
,-8.9039,-78.7547,,,,,,,,,,,,,,,,,,
,-8.9049,-78.754399,,,,,,,,,,,,,,,,,,
,-8.9061,-78.7543,,,,,,,,,,,,,,,,,,
,-8.9816,-78.7527,,,,,,,,,,,,,,,,,,
,-8.9833,-78.752099,,,,,,,,,,,,,,,,,,
,-8.985,-78.7515,,,,,,,,,,,,,,,,,,
,-8.9864,-78.7509,,,,,,,,,,,,,,,,,,
,-8.9869,-78.7508,,,,,,,,,,,,,,,,,,
,-8.9875,-78.7504,,,,,,,,,,,,,,,,,,
,-8.9882,-78.7504,,,,,,,,,,,,,,,,,,
,-8.8892,-78.777499,,,,,,,,,,,,,,,,,,
,-8.8908,-78.7773,,,,,,,,,,,,,,,,,,
,-8.8925,-78.7772,,,,,,,,,,,,,,,,,,
,-8.8941,-78.7771,,,,,,,,,,,,,,,,,,
,-8.8959,-78.776999,,,,,,,,,,,,,,,,,,
,-8.8977,-78.776799,,,,,,,,,,,,,,,,,,
,-8.8995,-78.7765,,,,,,,,,,,,,,,,,,
,-8.9012,-78.776099,,,,,,,,,,,,,,,,,,
,-8.9028,-78.7758,,,,,,,,,,,,,,,,,,
,-8.9045,-78.7755,,,,,,,,,,,,,,,,,,
,-8.9062,-78.774999,,,,,,,,,,,,,,,,,,
,-8.9078,-78.7748,,,,,,,,,,,,,,,,,,
,-8.909,-78.774299,,,,,,,,,,,,,,,,,,
,-8.9103,-78.774099,,,,,,,,,,,,,,,,,,
,-8.9113,-78.7739,,,,,,,,,,,,,,,,,,
,-8.9122,-78.7737,,,,,,,,,,,,,,,,,,
,-8.9132,-78.773599,,,,,,,,,,,,,,,,,,
,-8.914,-78.7735,,,,,,,,,,,,,,,,,,
,-8.915,-78.773199,,,,,,,,,,,,,,,,,,
,-8.9161,-78.773199,,,,,,,,,,,,,,,,,,
,-8.9173,-78.773399,,,,,,,,,,,,,,,,,,
,-9.022,-78.7611,,,,,,,,,,,,,,,,,,
,-9.0244,-78.7606,,,,,,,,,,,,,,,,,,
,-9.0266,-78.7599,,,,,,,,,,,,,,,,,,
,-9.0287,-78.7594,,,,,,,,,,,,,,,,,,
,-9.0307,-78.759,,,,,,,,,,,,,,,,,,
,-9.0329,-78.7585,,,,,,,,,,,,,,,,,,
,-9.0348,-78.757999,,,,,,,,,,,,,,,,,,
,-9.0357,-78.757799,,,,,,,,,,,,,,,,,,
,-9.0366,-78.757299,,,,,,,,,,,,,,,,,,
,-9.0377,-78.757,,,,,,,,,,,,,,,,,,
,-9.0387,-78.7568,,,,,,,,,,,,,,,,,,
,-9.2604,-78.6202,,,,,,,,,,,,,,,,,,
,-9.2613,-78.6193,,,,,,,,,,,,,,,,,,
,-9.2623,-78.6184,,,,,,,,,,,,,,,,,,
,-9.2633,-78.6175,,,,,,,,,,,,,,,,,,
,-9.2642,-78.616699,,,,,,,,,,,,,,,,,,
,-9.2648,-78.6161,,,,,,,,,,,,,,,,,,
,-9.265,-78.615799,,,,,,,,,,,,,,,,,,
,-9.2655,-78.6154,,,,,,,,,,,,,,,,,,
,-9.2658,-78.6152,,,,,,,,,,,,,,,,,,
,-9.2661,-78.6148,,,,,,,,,,,,,,,,,,
,-9.2652,-78.6146,,,,,,,,,,,,,,,,,,
,-9.1872,-78.6759,,,,,,,,,,,,,,,,,,
,-9.1884,-78.675599,,,,,,,,,,,,,,,,,,
,-9.1894,-78.674899,,,,,,,,,,,,,,,,,,
,-9.1902,-78.674399,,,,,,,,,,,,,,,,,,
,-9.1906,-78.674199,,,,,,,,,,,,,,,,,,
,-9.1912,-78.674199,,,,,,,,,,,,,,,,,,
,-9.1916,-78.674199,,,,,,,,,,,,,,,,,,
,-9.1917,-78.674199,,,,,,,,,,,,,,,,,,
,-9.1911,-78.6745,,,,,,,,,,,,,,,,,,
,-8.838,-78.7921,,,,,,,,,,,,,,,,,,
,-8.8396,-78.791299,,,,,,,,,,,,,,,,,,
,-8.8412,-78.7903,,,,,,,,,,,,,,,,,,
,-8.8429,-78.7894,,,,,,,,,,,,,,,,,,
,-8.8445,-78.7889,,,,,,,,,,,,,,,,,,
,-8.8454,-78.788599,,,,,,,,,,,,,,,,,,
,-8.8458,-78.788299,,,,,,,,,,,,,,,,,,
,-8.8463,-78.7882,,,,,,,,,,,,,,,,,,
,-8.8471,-78.787699,,,,,,,,,,,,,,,,,,
,-8.8475,-78.787399,,,,,,,,,,,,,,,,,,
,-8.8475,-78.787399,,,,,,,,,,,,,,,,,,
,-8.8476,-78.7873,,,,,,,,,,,,,,,,,,
,-8.8478,-78.787199,,,,,,,,,,,,,,,,,,
,-8.8482,-78.7871,,,,,,,,,,,,,,,,,,
,-8.8486,-78.7869,,,,,,,,,,,,,,,,,,
,-8.849,-78.7867,,,,,,,,,,,,,,,,,,
,-8.8495,-78.7866,,,,,,,,,,,,,,,,,,
,-8.8495,-78.786999,,,,,,,,,,,,,,,,,,
,-8.908,-78.7651,,,,,,,,,,,,,,,,,,
,-8.9102,-78.764799,,,,,,,,,,,,,,,,,,
,-8.9125,-78.764599,,,,,,,,,,,,,,,,,,
,-8.9142,-78.7644,,,,,,,,,,,,,,,,,,
,-8.915,-78.764099,,,,,,,,,,,,,,,,,,
,-8.916,-78.764,,,,,,,,,,,,,,,,,,
,-8.9167,-78.764099,,,,,,,,,,,,,,,,,,
,-9.0823,-78.743299,,,,,,,,,,,,,,,,,,
,-9.0843,-78.741899,,,,,,,,,,,,,,,,,,
,-9.0863,-78.740599,,,,,,,,,,,,,,,,,,
,-9.0883,-78.7393,,,,,,,,,,,,,,,,,,
,-9.0902,-78.7382,,,,,,,,,,,,,,,,,,
,-9.0917,-78.737,,,,,,,,,,,,,,,,,,
,-9.0932,-78.735799,,,,,,,,,,,,,,,,,,
,-9.0944,-78.7343,,,,,,,,,,,,,,,,,,
,-9.0958,-78.732899,,,,,,,,,,,,,,,,,,
,-9.0969,-78.732199,,,,,,,,,,,,,,,,,,
,-9.0978,-78.731499,,,,,,,,,,,,,,,,,,
,-9.0984,-78.731,,,,,,,,,,,,,,,,,,
,-9.0988,-78.730599,,,,,,,,,,,,,,,,,,
,-9.0985,-78.731,,,,,,,,,,,,,,,,,,
,-9.1223,-78.7051,,,,,,,,,,,,,,,,,,
,-9.1237,-78.7042,,,,,,,,,,,,,,,,,,
,-9.1251,-78.7033,,,,,,,,,,,,,,,,,,
,-9.1262,-78.7026,,,,,,,,,,,,,,,,,,
,-9.1272,-78.7019,,,,,,,,,,,,,,,,,,
,-9.1281,-78.701399,,,,,,,,,,,,,,,,,,
,-9.129,-78.700699,,,,,,,,,,,,,,,,,,
,-9.1297,-78.699999,,,,,,,,,,,,,,,,,,
,-9.1303,-78.6999,,,,,,,,,,,,,,,,,,
,-9.1305,-78.7002,,,,,,,,,,,,,,,,,,
,-9.0267,-78.755299,,,,,,,,,,,,,,,,,,
,-9.0289,-78.7538,,,,,,,,,,,,,,,,,,
,-9.0311,-78.752599,,,,,,,,,,,,,,,,,,
,-9.0331,-78.7518,,,,,,,,,,,,,,,,,,
,-9.0341,-78.7511,,,,,,,,,,,,,,,,,,
,-9.035,-78.7508,,,,,,,,,,,,,,,,,,
,-9.0357,-78.7513,,,,,,,,,,,,,,,,,,
,-9.1343,-78.689,,,,,,,,,,,,,,,,,,
,-9.1366,-78.687999,,,,,,,,,,,,,,,,,,
,-9.139,-78.687099,,,,,,,,,,,,,,,,,,
,-9.1411,-78.686199,,,,,,,,,,,,,,,,,,
,-9.1436,-78.685299,,,,,,,,,,,,,,,,,,
,-9.1457,-78.684599,,,,,,,,,,,,,,,,,,
,-9.1471,-78.6843,,,,,,,,,,,,,,,,,,
,-9.1482,-78.6841,,,,,,,,,,,,,,,,,,
,-9.1488,-78.6839,,,,,,,,,,,,,,,,,,
,-9.1489,-78.684399,,,,,,,,,,,,,,,,,,
,-9.1577,-78.6945,,,,,,,,,,,,,,,,,,
,-9.1605,-78.693199,,,,,,,,,,,,,,,,,,
,-9.1632,-78.691899,,,,,,,,,,,,,,,,,,
,-9.1658,-78.690699,,,,,,,,,,,,,,,,,,
,-9.1687,-78.689599,,,,,,,,,,,,,,,,,,
,-9.1714,-78.6883,,,,,,,,,,,,,,,,,,
,-9.1739,-78.687,,,,,,,,,,,,,,,,,,
,-9.2598,-78.6137,,,,,,,,,,,,,,,,,,
,-9.2614,-78.613299,,,,,,,,,,,,,,,,,,
,-9.2632,-78.613,,,,,,,,,,,,,,,,,,
,-9.2649,-78.6125,,,,,,,,,,,,,,,,,,
,-9.2664,-78.611699,,,,,,,,,,,,,,,,,,
,-9.2677,-78.6111,,,,,,,,,,,,,,,,,,
,-9.2692,-78.6105,,,,,,,,,,,,,,,,,,
,-9.2706,-78.61,,,,,,,,,,,,,,,,,,
,-9.2714,-78.609699,,,,,,,,,,,,,,,,,,
,-9.2724,-78.609699,,,,,,,,,,,,,,,,,,
,-9.2733,-78.609699,,,,,,,,,,,,,,,,,,
,-9.2737,-78.609899,,,,,,,,,,,,,,,,,,
,-9.2737,-78.6102,,,,,,,,,,,,,,,,,,
,-9.2735,-78.6103,,,,,,,,,,,,,,,,,,
,-9.2729,-78.610599,,,,,,,,,,,,,,,,,,
,-9.2183,-78.6814,,,,,,,,,,,,,,,,,,
,-9.2193,-78.680799,,,,,,,,,,,,,,,,,,
,-9.2202,-78.6802,,,,,,,,,,,,,,,,,,
,-9.221,-78.6798,,,,,,,,,,,,,,,,,,
,-9.2217,-78.6796,,,,,,,,,,,,,,,,,,
,-9.2222,-78.6793,,,,,,,,,,,,,,,,,,
,-9.2226,-78.6789,,,,,,,,,,,,,,,,,,
,-9.0824,-78.7617,,,,,,,,,,,,,,,,,,
,-9.0832,-78.7613,,,,,,,,,,,,,,,,,,
,-9.0838,-78.7608,,,,,,,,,,,,,,,,,,
,-9.0844,-78.7602,,,,,,,,,,,,,,,,,,
,-9.085,-78.759799,,,,,,,,,,,,,,,,,,
,-9.0849,-78.759599,,,,,,,,,,,,,,,,,,
,-9.0847,-78.7593,,,,,,,,,,,,,,,,,,
,-9.0844,-78.758899,,,,,,,,,,,,,,,,,,
,-9.0739,-78.7611,,,,,,,,,,,,,,,,,,
,-9.0743,-78.7601,,,,,,,,,,,,,,,,,,
,-9.0744,-78.759099,,,,,,,,,,,,,,,,,,
,-9.0751,-78.7586,,,,,,,,,,,,,,,,,,
,-9.0755,-78.758199,,,,,,,,,,,,,,,,,,
,-9.0755,-78.7581,,,,,,,,,,,,,,,,,,
,-9.0755,-78.7586,,,,,,,,,,,,,,,,,,
,-8.9297,-78.748699,,,,,,,,,,,,,,,,,,
,-8.932,-78.748699,,,,,,,,,,,,,,,,,,
,-8.9342,-78.7484,,,,,,,,,,,,,,,,,,
,-8.9363,-78.7481,,,,,,,,,,,,,,,,,,
,-8.9384,-78.747799,,,,,,,,,,,,,,,,,,
,-8.9405,-78.7477,,,,,,,,,,,,,,,,,,
,-8.9423,-78.7475,,,,,,,,,,,,,,,,,,
,-8.9436,-78.7473,,,,,,,,,,,,,,,,,,
,-8.9447,-78.7472,,,,,,,,,,,,,,,,,,
,-8.906806,-78.76,,,,,,,,,,,,,,,,,,
,-8.90875,-78.759444,,,,,,,,,,,,,,,,,,
,-8.910972,-78.758889,,,,,,,,,,,,,,,,,,
,-8.912917,-78.758333,,,,,,,,,,,,,,,,,,
,-8.914861,-78.757778,,,,,,,,,,,,,,,,,,
,-8.91625,-78.757778,,,,,,,,,,,,,,,,,,
,-8.917083,-78.757222,,,,,,,,,,,,,,,,,,
,-8.918194,-78.757222,,,,,,,,,,,,,,,,,,
,-8.919028,-78.756944,,,,,,,,,,,,,,,,,,
,-8.919583,-78.757222,,,,,,,,,,,,,,,,,,
,-8.919861,-78.756944,,,,,,,,,,,,,,,,,,
,-8.921806,-78.757778,,,,,,,,,,,,,,,,,,
,-8.974583,-78.74,,,,,,,,,,,,,,,,,,
,-8.976806,-78.738333,,,,,,,,,,,,,,,,,,
,-8.97875,-78.738056,,,,,,,,,,,,,,,,,,
,-8.980972,-78.737778,,,,,,,,,,,,,,,,,,
,-8.982361,-78.737222,,,,,,,,,,,,,,,,,,
,-8.983194,-78.736667,,,,,,,,,,,,,,,,,,
,-8.984306,-78.736111,,,,,,,,,,,,,,,,,,
,-8.985139,-78.736111,,,,,,,,,,,,,,,,,,
,-8.985694,-78.736389,,,,,,,,,,,,,,,,,,
,-8.96625,-78.756667,,,,,,,,,,,,,,,,,,
,-8.969028,-78.756111,,,,,,,,,,,,,,,,,,
,-8.971528,-78.755278,,,,,,,,,,,,,,,,,,
,-8.97375,-78.754722,,,,,,,,,,,,,,,,,,
,-8.975694,-78.753611,,,,,,,,,,,,,,,,,,
,-8.977083,-78.753056,,,,,,,,,,,,,,,,,,
,-8.978194,-78.7525,,,,,,,,,,,,,,,,,,
,-8.979028,-78.7525,,,,,,,,,,,,,,,,,,
,-9.089028,-78.701111,,,,,,,,,,,,,,,,,,
,-9.09125,-78.700556,,,,,,,,,,,,,,,,,,
,-9.093472,-78.699444,,,,,,,,,,,,,,,,,,
,-9.095694,-78.698333,,,,,,,,,,,,,,,,,,
,-9.097361,-78.6975,,,,,,,,,,,,,,,,,,
,-9.098194,-78.696944,,,,,,,,,,,,,,,,,,
,-9.09875,-78.696944,,,,,,,,,,,,,,,,,,
,-9.099306,-78.696944,,,,,,,,,,,,,,,,,,
,-9.099583,-78.697222,,,,,,,,,,,,,,,,,,
,-9.099861,-78.696944,,,,,,,,,,,,,,,,,,
,-9.222083,-78.686389,,,,,,,,,,,,,,,,,,
,-9.223194,-78.685278,,,,,,,,,,,,,,,,,,
,-9.224306,-78.684444,,,,,,,,,,,,,,,,,,
